Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
11;Rogaland;1108;Sandnes;;;BLANKE;Blanke;0,6896;53540;111;159;270;0,00132;-0,72266;
11;Rogaland;1111;Sokndal;;;A;Arbeiderpartiet;17,10037;2409;145;177;322;-1,59217;-3,64929;
11;Rogaland;1111;Sokndal;;;SV;SV - Sosialistisk Venstreparti;1,96495;2409;16;21;37;-0,07795;0,76013;
11;Rogaland;1111;Sokndal;;;RØDT;Rødt;2,86776;2409;31;23;54;1,99953;1,79681;
11;Rogaland;1111;Sokndal;;;SP;Senterpartiet;14,86989;2409;125;155;280;6,08541;1,54994;
11;Rogaland;1111;Sokndal;;;KRF;Kristelig Folkeparti;15,98513;2409;142;159;301;1,48053;-8,5798;
11;Rogaland;1111;Sokndal;;;MDG;Miljøpartiet De Grønne;0,63728;2409;7;5;12;-0,38417;-1,43769;
11;Rogaland;1111;Sokndal;;;V;Venstre;1,75252;2409;15;18;33;0,42464;-2,86595;
11;Rogaland;1111;Sokndal;;;H;Høyre;17,20659;2409;165;159;324;-5,82712;6,49708;
11;Rogaland;1111;Sokndal;;;FRP;Fremskrittspartiet;22,8359;2409;189;241;430;-3,72181;8,51194;
11;Rogaland;1111;Sokndal;;;AAN;Alliansen - Alternativ for Norge;0;2409;0;0;0;0;0;
11;Rogaland;1111;Sokndal;;;DEMN;Demokratene;0,95592;2409;9;9;18;0,75163;0,82205;
11;Rogaland;1111;Sokndal;;;FNB;Folkeaksjonen Nei til mer bompenger;0,10621;2409;1;1;2;0,10621;-2,8389;
11;Rogaland;1111;Sokndal;;;HELSE;Helsepartiet;0,10621;2409;0;2;2;-0,25129;0,10621;
